user_key,rt_source,weight
ameliebaldwin,dustin_temple10,3
ameliebaldwin,dwsedona,1
ameliebaldwin,dystopia47,1
ameliebaldwin,eREM1600,1
ameliebaldwin,eavesdropann,1
ameliebaldwin,ed_grimly,5
ameliebaldwin,ed_hooley,3
ameliebaldwin,eddiern,1
ameliebaldwin,edwrather,1
ameliebaldwin,eeb1,1
ameliebaldwin,eeynouf,2
ameliebaldwin,effiekling,1
ameliebaldwin,ejoy2270,3
ameliebaldwin,elainelayabout,1
ameliebaldwin,eliseviebeck,1
ameliebaldwin,emrutherford90,1
ameliebaldwin,eossipov,1
ameliebaldwin,epps7epps,1
ameliebaldwin,ernieHHI,2
ameliebaldwin,es_snipes,1
ameliebaldwin,ethanrbarton,1
ameliebaldwin,eveirecarolina,1
ameliebaldwin,eyerighton18,2
ameliebaldwin,ezlusztig,1
ameliebaldwin,ezralevant,1
ameliebaldwin,faagifts,2
ameliebaldwin,faevalentina,1
ameliebaldwin,fibarda,1
ameliebaldwin,finnishvodka,1
ameliebaldwin,fishinchickga,1
ameliebaldwin,flamingoHeels,1
ameliebaldwin,flappybernie001,5
ameliebaldwin,floridaguy267,1
ameliebaldwin,fluffynutters,1
ameliebaldwin,flyer1618,1
ameliebaldwin,forcerecon430,1
ameliebaldwin,forexpcb,1
ameliebaldwin,foxandfriends,13
ameliebaldwin,foxfire2112,1
ameliebaldwin,foxnation,3
ameliebaldwin,foxnewsradio,1
ameliebaldwin,francisdominicu,1
ameliebaldwin,frankgaffney,1
ameliebaldwin,franz_soapbar,1
ameliebaldwin,fredalmighty22,1
ameliebaldwin,freedlander,1
ameliebaldwin,freedomtimesorg,1
ameliebaldwin,fullerlondon,1
ameliebaldwin,fungrl1111,1
ameliebaldwin,g_66mpco,1
ameliebaldwin,gabageebee,1
ameliebaldwin,gabriellahope_,1
ameliebaldwin,galerobinson16,1
ameliebaldwin,gansaw,1
ameliebaldwin,garyibe007,1
ameliebaldwin,garyinlv01,2
ameliebaldwin,gatewaypundit,11
ameliebaldwin,gawilson81,1
ameliebaldwin,gelicmonkey,1
ameliebaldwin,geminig420,1
ameliebaldwin,gene70,1
ameliebaldwin,georgebarnes311,1
ameliebaldwin,georgia_moomey,1
ameliebaldwin,geraldmellor,1
ameliebaldwin,gerfingerpoken,16
ameliebaldwin,gerfingerpoken2,4
ameliebaldwin,ggreenwald,4
ameliebaldwin,ginah89121,1
ameliebaldwin,glzmglzm,1
ameliebaldwin,gntlman,1
ameliebaldwin,gnudarwin,1
ameliebaldwin,go4marshall,1
ameliebaldwin,goldenplaque,1
ameliebaldwin,government_list,1
ameliebaldwin,gqforbes4,3
ameliebaldwin,grannyshrek,1
ameliebaldwin,graydaygamer,1
ameliebaldwin,greeneyes0084,3
ameliebaldwin,greenpeaceusa,1
ameliebaldwin,gregaron,1
ameliebaldwin,greggwall,1
ameliebaldwin,gregory_cerge,1
ameliebaldwin,greysanatomy112,1
ameliebaldwin,groggygirl85,1
ameliebaldwin,gs777gs777,1
ameliebaldwin,gspdogs12,1
ameliebaldwin,guardian,1
ameliebaldwin,gunsandbikes,1
ameliebaldwin,gunuin,1
ameliebaldwin,guypbenson,3
ameliebaldwin,gwenbranham,1
ameliebaldwin,gynarchyrules,1
ameliebaldwin,haeli_marie,2
ameliebaldwin,hale4jesus,2
ameliebaldwin,halljh1720,1
ameliebaldwin,halsteadg048,5
ameliebaldwin,handley_dix,4
ameliebaldwin,hanktastic1776,1
ameliebaldwin,hansler_stefani,1
ameliebaldwin,happkat,1
ameliebaldwin,harpus88,2
ameliebaldwin,hartv15,1
ameliebaldwin,hateful_heretic,1
ameliebaldwin,hazelbrunette,1
ameliebaldwin,healthandcents,5
ameliebaldwin,healthuever,1
ameliebaldwin,heavensentme10,1
ameliebaldwin,hectormorenco,4
ameliebaldwin,hedgemastermb,1
ameliebaldwin,heifer109,2
ameliebaldwin,held_jana,1
ameliebaldwin,helena_jennie,1
ameliebaldwin,henricoleman1,1
ameliebaldwin,herewegokids7,1
ameliebaldwin,heytana,1
ameliebaldwin,hillary_email,1
ameliebaldwin,hillrod4prison,1
ameliebaldwin,hipquark,1
ameliebaldwin,hirschA8720,2
ameliebaldwin,hiya_jazz,1
ameliebaldwin,hokiedokiemike,1
ameliebaldwin,hoodsonco,2
ameliebaldwin,hopalong85,1
ameliebaldwin,horseaunt,1
ameliebaldwin,hrhjmm,1
ameliebaldwin,hrkbenowen,8
ameliebaldwin,hrothenb,1
ameliebaldwin,hrtablaze,12
ameliebaldwin,huitz_warrior,1
ameliebaldwin,hunterw,1
ameliebaldwin,hutch316,1
ameliebaldwin,iAmFreedomMan,2
ameliebaldwin,i_AM_theChange,1
ameliebaldwin,iamgavinjames,1
ameliebaldwin,iamharout,1
ameliebaldwin,icare4america16,2
ameliebaldwin,icarus269,1
ameliebaldwin,ignorancecosts,1
ameliebaldwin,ih8hillary,1
ameliebaldwin,ihearidiots2,1
ameliebaldwin,ihvurbk2,3
ameliebaldwin,imanewman442,1
ameliebaldwin,immigrant4trump,9
ameliebaldwin,imtheweatherman,1
ameliebaldwin,inartic,1
ameliebaldwin,incognito912,1
ameliebaldwin,incognitorva,1
ameliebaldwin,indian_mann,2
ameliebaldwin,indigo_truther,1
ameliebaldwin,informantxd,1
ameliebaldwin,infowars,2
ameliebaldwin,inmatemd,1
ameliebaldwin,intheknow1798,1
ameliebaldwin,investigator50,1
ameliebaldwin,inyourface34,1
ameliebaldwin,irritatedwoman,2
ameliebaldwin,irshroz,1
ameliebaldwin,irvine_landon,2
ameliebaldwin,ish10040,5
ameliebaldwin,israeli101,2
ameliebaldwin,issacharja7,1
ameliebaldwin,itsYourGrace,1
ameliebaldwin,iyad_elbaghdadi,1
ameliebaldwin,jacecaudwell,1
ameliebaldwin,jackbgoode1,1
ameliebaldwin,jacquiejae,1
ameliebaldwin,jaketapper,2
ameliebaldwin,jalloyd4,1
ameliebaldwin,jameshohmann,1
ameliebaldwin,jamespickard40,1
ameliebaldwin,jamesplake721,2
ameliebaldwin,jamezbronson,1
ameliebaldwin,jamezdhawaii,1
ameliebaldwin,janrask,2
ameliebaldwin,jasonmn,1
ameliebaldwin,jaydee602,1
ameliebaldwin,jaynordlinger,1
ameliebaldwin,jazz1294u,1
ameliebaldwin,jbutto,1
ameliebaldwin,jc7797231,4
ameliebaldwin,jcastillotaylor,1
ameliebaldwin,jeff_poor,1
ameliebaldwin,jeffyman,1
ameliebaldwin,jeffzeleny,1
ameliebaldwin,jemalhudso12111,1
ameliebaldwin,jenkles06,1
ameliebaldwin,jenny_wendling,1
ameliebaldwin,jennybhill,1
ameliebaldwin,jeremycorbyn,1
ameliebaldwin,jerome_corsi,2
ameliebaldwin,jess7719,1
ameliebaldwin,jessebwatters,1
ameliebaldwin,jessran1970,1
ameliebaldwin,jhinderaker,1
ameliebaldwin,jhjulian1956,1
ameliebaldwin,jhrusher,1
ameliebaldwin,jihadwatchRS,1
ameliebaldwin,jimEastridge1,1
ameliebaldwin,jimasher,3
ameliebaldwin,jimdwrench,1
ameliebaldwin,jimgeraghty,1
ameliebaldwin,jimlibertarian,1
ameliebaldwin,jimmcmains,1
ameliebaldwin,jimmy_dore,5
ameliebaldwin,jjack9400,2
ameliebaldwin,jjborek26,1
ameliebaldwin,jjburdett,1
ameliebaldwin,jko417,3
ameliebaldwin,jlangdale,1
ameliebaldwin,jmcarney23,1
ameliebaldwin,jmhamiltonblog,3
ameliebaldwin,joavargas_1220,1
ameliebaldwin,joemungus,1
ameliebaldwin,joepalojoe,2
ameliebaldwin,joeyyeo13,1
ameliebaldwin,johnand2015,2
ameliebaldwin,johncardillo,2
ameliebaldwin,johnchino01,1
ameliebaldwin,johnchurilla1,1
ameliebaldwin,johnmcternan,1
ameliebaldwin,johnmurrayyorba,1
ameliebaldwin,johnpavlich,1
ameliebaldwin,jojoh888,2
ameliebaldwin,jokesonus4sure,1
ameliebaldwin,jomas19,1
ameliebaldwin,jonathanvswan,1
ameliebaldwin,jonhabart,1
ameliebaldwin,jonnajarian,1
ameliebaldwin,joshgremillion,4
ameliebaldwin,joshob1987,1
ameliebaldwin,joshuapittman,1
ameliebaldwin,jovanclordim,2
ameliebaldwin,joydcarter,1
ameliebaldwin,joyreaper,4
ameliebaldwin,jphillipsjack,1
ameliebaldwin,jpit880,1
ameliebaldwin,jpjack_brennan,1
ameliebaldwin,jpm05880,5
ameliebaldwin,jpodhoretz,1
ameliebaldwin,jsavite,1
ameliebaldwin,jstines3,2
ameliebaldwin,jt92677,1
ameliebaldwin,jtLOL,1
ameliebaldwin,jturnershow,7
ameliebaldwin,julieb_217,1
ameliebaldwin,jurassicpork59,1
ameliebaldwin,justadad21,1
ameliebaldwin,justanavywife,3
ameliebaldwin,justsickoflies,1
ameliebaldwin,jvgraz,2
ameliebaldwin,k_mcq,1
ameliebaldwin,kabelo2020,1
ameliebaldwin,kalaniluning,1
ameliebaldwin,kallllisti,2
ameliebaldwin,kaltkrieger,1
ameliebaldwin,kantbot2000,1
ameliebaldwin,kathijo29,1
ameliebaldwin,kathy37716,1
ameliebaldwin,kathyolsen100,1
ameliebaldwin,katmur23,1
ameliebaldwin,kavn,1
ameliebaldwin,kayleighmcenany,4
ameliebaldwin,kbari12,3
ameliebaldwin,kcingram50,1
ameliebaldwin,keichri,1
ameliebaldwin,kellykolisnik,1
ameliebaldwin,kendram75,1
ameliebaldwin,kenklippenstein,1
ameliebaldwin,kennygmanno,1
ameliebaldwin,kentpg,1
ameliebaldwin,kentwilliam94,1
ameliebaldwin,kerpen,1
ameliebaldwin,kerrijacobi,1
ameliebaldwin,kevcirilli,1
ameliebaldwin,kevinhoagyn,1
ameliebaldwin,kgosztola,1
ameliebaldwin,kicranston,1
ameliebaldwin,kierobar,4
ameliebaldwin,kilmeade,1
ameliebaldwin,kim9teen,3
ameliebaldwin,kimieand,1
ameliebaldwin,kimmie99,2
ameliebaldwin,kimmieguy,1
ameliebaldwin,kindofcatholic,1
ameliebaldwin,kinni00,1
ameliebaldwin,kittenkk,1
ameliebaldwin,kittycatbaty,1
ameliebaldwin,kjgillenwater,1
ameliebaldwin,kksheld,1
ameliebaldwin,kleegrubaugh,1
ameliebaldwin,kmbiamnozie,1
ameliebaldwin,kneadlesst0say,2
ameliebaldwin,kokoeverett,1
ameliebaldwin,kristilade,1
ameliebaldwin,ktmcfarland,1
ameliebaldwin,ktumulty,1
ameliebaldwin,kupajo322,1
ameliebaldwin,kurteichenwald,1
ameliebaldwin,kvg1988,2
ameliebaldwin,kwilli1046,1
ameliebaldwin,kylegriffin1,2
ameliebaldwin,kysgabbygirl,1
ameliebaldwin,ladymacbeth1212,1
ameliebaldwin,lamplight22,1
ameliebaldwin,larryelder,8
ameliebaldwin,larrywilmore,1
ameliebaldwin,lasenissima,1
ameliebaldwin,lastchance4usa,2
ameliebaldwin,lastpatriotsusa,1
ameliebaldwin,latinaafortrump,9
ameliebaldwin,laughingliberal,1
ameliebaldwin,laughterhopesok,1
ameliebaldwin,laura_stietz,1
ameliebaldwin,laurie6805,1
ameliebaldwin,law_newz,2
ameliebaldwin,lawbarrett55,3
ameliebaldwin,lburks226,1
ameliebaldwin,leatherneck111,1
ameliebaldwin,leejac424,1
ameliebaldwin,leeleeO2,1
ameliebaldwin,leighsy10021,1
ameliebaldwin,leonpui_,1
ameliebaldwin,lewrockwell,1
ameliebaldwin,lhfang,2
ameliebaldwin,libertyalliance,1
ameliebaldwin,lilienau,1
ameliebaldwin,lindaperrybarr,1
ameliebaldwin,lipstickpundit1,1
ameliebaldwin,lisskron,1
ameliebaldwin,littlebytesnews,1
ameliebaldwin,lizzym420,1
ameliebaldwin,ljcambria,1
ameliebaldwin,lmoffatt2009,1
ameliebaldwin,lolli_logan,1
ameliebaldwin,lorettatheprole,1
ameliebaldwin,lorischovanec,2
ameliebaldwin,lost_tribe_7000,1
ameliebaldwin,lotterypicker,2
ameliebaldwin,luigibleu,1
ameliebaldwin,lusciouslindaw,1
ameliebaldwin,luv18wheels,1
ameliebaldwin,lybr3,1
ameliebaldwin,lynmacjay,1
ameliebaldwin,lyz_estrada,3
ameliebaldwin,m_cetera,1
ameliebaldwin,mackette52,2
ameliebaldwin,maddnessme,1
ameliebaldwin,madeniexdan1,1
ameliebaldwin,maggieNYT,1
ameliebaldwin,magnifier661,15
ameliebaldwin,malcolmshabazz6,1
ameliebaldwin,mamendoza480,1
ameliebaldwin,mannyj8,1
ameliebaldwin,marc_lotter,2
ameliebaldwin,marcelsardo,1
ameliebaldwin,mariarowen_1120,1
ameliebaldwin,marilynhardig,1
ameliebaldwin,marilynnrox,5
ameliebaldwin,marineshamus,1
ameliebaldwin,marjonnat,1
ameliebaldwin,mark_selby723,1
ameliebaldwin,markflesberg,1
ameliebaldwin,marklangford,1
ameliebaldwin,marklar1969,1
ameliebaldwin,marklevinshow,2
ameliebaldwin,marksmile100,1
ameliebaldwin,marlonbisme,1
ameliebaldwin,marshallgivens,1
ameliebaldwin,marsialynn86,1
ameliebaldwin,marypatriott,5
ameliebaldwin,mattersofmind,2
ameliebaldwin,mattkola1776,1
ameliebaldwin,mattlockeshow,4
ameliebaldwin,mattlupoli,1
ameliebaldwin,mattyhoyeCNN,1
ameliebaldwin,mauivwgirl,1
ameliebaldwin,mayday2744,1
ameliebaldwin,mayo4u,1
ameliebaldwin,mb141bar,1
ameliebaldwin,mboshearsperry,1
ameliebaldwin,mcgilh,1
ameliebaldwin,mcjt111,1
ameliebaldwin,mclatterbu,1
ameliebaldwin,mcspocky,1
ameliebaldwin,mdvgarcia,1
ameliebaldwin,me4usa,1
ameliebaldwin,mebabihutan,1
ameliebaldwin,mehdirhasan,1
ameliebaldwin,melanieusn1979,2
ameliebaldwin,meloso101,1
ameliebaldwin,mexican4trump,1
ameliebaldwin,mflynny,1
ameliebaldwin,michael_j_bravo,1
ameliebaldwin,michaelallenmar,6
ameliebaldwin,michaelbeatty3,2
ameliebaldwin,michaelharrisdr,2
ameliebaldwin,michaeljohns,1
ameliebaldwin,michaelkarm,1
ameliebaldwin,michaelkeyes,2
ameliebaldwin,michellemalkin,2
ameliebaldwin,michellerj1019,1
ameliebaldwin,mikandynothem,4
ameliebaldwin,mike4193496,2
ameliebaldwin,mike_pence,16
ameliebaldwin,mikeliberation,1
ameliebaldwin,mikesilva53089,1
ameliebaldwin,mikesldy6969,1
ameliebaldwin,miketb2058,1
ameliebaldwin,miksu2006,1
ameliebaldwin,milfhunter3828,1
ameliebaldwin,millimarc123,1
ameliebaldwin,mimi_saulino,1
ameliebaldwin,mindliberator,1
ameliebaldwin,mischabi,1
ameliebaldwin,mitchellvii,47
ameliebaldwin,mitrimm,1
ameliebaldwin,mitzihinkey,1
ameliebaldwin,mjamesb320,1
ameliebaldwin,mkardos,6
ameliebaldwin,mmmoonie,1
ameliebaldwin,mmurraypolitics,1
ameliebaldwin,mock_kevin,1
ameliebaldwin,modernactivism,1
ameliebaldwin,moirasargent,1
ameliebaldwin,moist_apple,1
ameliebaldwin,mojomnx,1
ameliebaldwin,mollyday15,2
ameliebaldwin,mollytwo1,1
ameliebaldwin,mommyruia,1
ameliebaldwin,momsue2929,1
ameliebaldwin,monicaestill,1
ameliebaldwin,moondog6b9,1
ameliebaldwin,moonlander56,1
ameliebaldwin,morehouse64,2
ameliebaldwin,mosbacher_mica,1
ameliebaldwin,mountain_viper,1
ameliebaldwin,mountaingyrl99,1
ameliebaldwin,movement_trump,3
ameliebaldwin,moveonkeepgoing,1
ameliebaldwin,mrbm06,1
ameliebaldwin,mrmrsnever,1
ameliebaldwin,mrntweet2,2
ameliebaldwin,mrwalsh8,2
ameliebaldwin,ms_erika74,2
ameliebaldwin,mtaibbi,1
ameliebaldwin,mtracey,15
ameliebaldwin,muchmoresalt,6
ameliebaldwin,munilass,1
ameliebaldwin,muscletrump,1
ameliebaldwin,myGianLuca,1
ameliebaldwin,mychalmassie,1
ameliebaldwin,myers_chrdie37,1
ameliebaldwin,mynameislauraca,1
ameliebaldwin,mysteryelectric,1
ameliebaldwin,nadia_555shaw,1
ameliebaldwin,nanking2100,1
ameliebaldwin,nationdivided,1
ameliebaldwin,natturnerx65,1
ameliebaldwin,navasuewokedu,1
ameliebaldwin,navy8r,1
ameliebaldwin,nayly13,1
ameliebaldwin,nbcchicago,1
ameliebaldwin,need4truthiness,1
ameliebaldwin,nepafortrump,1
ameliebaldwin,nestormotojr,1
ameliebaldwin,new_debis,1
ameliebaldwin,newsbusters,2
ameliebaldwin,newtgingrich,2
ameliebaldwin,nezy_esfandiari,1
ameliebaldwin,nia4_trump,7
ameliebaldwin,nickie_greer,1
ameliebaldwin,nikommen,1
ameliebaldwin,nikshmatko,1
ameliebaldwin,nobamanoway,1
ameliebaldwin,nobigotry,1
ameliebaldwin,noreallyhowcome,1
ameliebaldwin,normative,1
ameliebaldwin,notalemming,1
ameliebaldwin,notwithhillary,1
ameliebaldwin,now_march,1
ameliebaldwin,npmedellin,2
ameliebaldwin,npnikk,1
ameliebaldwin,nrkgalt,1
ameliebaldwin,number1green,1
ameliebaldwin,nvglenns,1
ameliebaldwin,nvrggivup,1
ameliebaldwin,nycmia,1
ameliebaldwin,nyinvesting,1
ameliebaldwin,nytimes,2
ameliebaldwin,nyvetvote,1
ameliebaldwin,obamascrewingus,1
ameliebaldwin,obamolizer,2
ameliebaldwin,occupycorruptDC,1
ameliebaldwin,ofccadjust,5
ameliebaldwin,ohworriesme,2
ameliebaldwin,ojoscriollos,1
ameliebaldwin,oldguyinhemet,1
ameliebaldwin,olivechirp,1
ameliebaldwin,ollieblog,1
ameliebaldwin,one_mulligan,1
ameliebaldwin,oneclassact1,1
ameliebaldwin,onlxn,1
ameliebaldwin,open2learn,1
ameliebaldwin,ophidianpilot,1
ameliebaldwin,opiniononion7,1
ameliebaldwin,or2duck,1
ameliebaldwin,organic2016,1
ameliebaldwin,originalspin,1
ameliebaldwin,otkkane,1
ameliebaldwin,ott_deb,1
ameliebaldwin,oucutiepie,1
ameliebaldwin,oursgrizzly,1
ameliebaldwin,outspoken1138,1
ameliebaldwin,ozsultan,1
ameliebaldwin,pRESIDENT_ALIEN,1
ameliebaldwin,paladinette,1
ameliebaldwin,pambesteder,1
ameliebaldwin,pamm_golden7,1
ameliebaldwin,panegron,2
ameliebaldwin,panterachik88,1
ameliebaldwin,papicek,1
ameliebaldwin,pappas_73,1
ameliebaldwin,parscale,1
ameliebaldwin,pastorbones,2
ameliebaldwin,pastormarkburns,1
ameliebaldwin,patbick55,3
ameliebaldwin,patrick_hostis,2
ameliebaldwin,patriot_girl_77,1
ameliebaldwin,patrioticpepe,3
ameliebaldwin,patsytk,1
ameliebaldwin,paulasul1414,1
ameliebaldwin,paulbenedict7,1
ameliebaldwin,paulhoppeauthor,1
ameliebaldwin,paulinepark,1
ameliebaldwin,peaceandjoy101,1
ameliebaldwin,peddoc63,13
ameliebaldwin,peggy_farber,1
ameliebaldwin,pennybishop16,1
ameliebaldwin,perfectsliders,4
ameliebaldwin,perle_de_miel,1
ameliebaldwin,petefrt,6
ameliebaldwin,peterg52,1
ameliebaldwin,peterjhasson,1
ameliebaldwin,pharris830,1
ameliebaldwin,phasturbo,1
ameliebaldwin,pheiden,1
ameliebaldwin,phil200269,6
ameliebaldwin,philly5503,1
ameliebaldwin,phillyrich1,2
ameliebaldwin,philmonaco67,1
ameliebaldwin,piersmorgan,2
ameliebaldwin,pilchu7,1
ameliebaldwin,pinchicagoo,1
ameliebaldwin,pink_lady56,2
ameliebaldwin,pink_sprnva,1
ameliebaldwin,pinnie99,1
ameliebaldwin,pitch4kdemocrat,1
ameliebaldwin,pittgriffin,1
ameliebaldwin,pkcapitol,1
ameliebaldwin,plmyers,1
ameliebaldwin,pmbasse,1
ameliebaldwin,pmicc33,1
ameliebaldwin,pnehlen,3
ameliebaldwin,politcagal,1
ameliebaldwin,politeactivism,1
ameliebaldwin,politicalmath,1
ameliebaldwin,politico,2
ameliebaldwin,politifactlive,1
ameliebaldwin,pops131,1
ameliebaldwin,positano_capri,1
ameliebaldwin,preciousliberty,4
ameliebaldwin,prettywingsssss,1
ameliebaldwin,pricklypear12,1
ameliebaldwin,pridepickle,1
ameliebaldwin,prioritiesUSA,1
ameliebaldwin,project10two,1
ameliebaldwin,puggywuggy2015,1
ameliebaldwin,purdycan,1
ameliebaldwin,puzzzld,1
ameliebaldwin,qariwarmi,1
ameliebaldwin,qnoftherealm,1
ameliebaldwin,quirkywackjob,1
ameliebaldwin,r2oor,1
ameliebaldwin,radioguru157,1
ameliebaldwin,radiotalkermike,1
ameliebaldwin,rafshmatko,1
ameliebaldwin,rahumphreys1,1
ameliebaldwin,ralphshields313,1
ameliebaldwin,rclague,1
ameliebaldwin,rdcrisp,1
ameliebaldwin,rdsanchezjr,1
ameliebaldwin,reFocusZone,1
ameliebaldwin,realDennisLynch,1
ameliebaldwin,realDonaldTrump,81
ameliebaldwin,realEdwardSzall,1
ameliebaldwin,realFirearms,1
ameliebaldwin,realLouChampion,1
ameliebaldwin,realbillysamson,1
ameliebaldwin,realkingrobbo,22
ameliebaldwin,realmikedoughty,1
ameliebaldwin,reason,1
ameliebaldwin,redgalbluestate,1
ameliebaldwin,redhead4645,1
ameliebaldwin,redsteeze,1
ameliebaldwin,reeltexas,1
ameliebaldwin,reg1776,2
ameliebaldwin,regated,2
ameliebaldwin,reidepstein,1
ameliebaldwin,renomarky,1
ameliebaldwin,republic2016,2
ameliebaldwin,rescuetracker81,5
ameliebaldwin,resolute77,1
ameliebaldwin,retirement08,1
ameliebaldwin,rgenci57,1
ameliebaldwin,rharrisonfries,2
ameliebaldwin,richiec951321,1
ameliebaldwin,rick_farrow,1
ameliebaldwin,rickybobby90210,2
ameliebaldwin,rightvoicenow,2
ameliebaldwin,rightwingertoo,1
ameliebaldwin,risetoflyy,3
ameliebaldwin,ritakiser25,1
ameliebaldwin,rjcollins2,1
ameliebaldwin,rkburgess,1
ameliebaldwin,rlyor,1
ameliebaldwin,rnolter,1
ameliebaldwin,rob_2512,1
ameliebaldwin,robert7019,1
ameliebaldwin,roberticog777,1
ameliebaldwin,robotsmakesushi,1
ameliebaldwin,robynanne,2
ameliebaldwin,robynlynn62,1
ameliebaldwin,robyns323,1
ameliebaldwin,rock_golem,1
ameliebaldwin,rockyfork,1
ameliebaldwin,rogerkinkaid,21
ameliebaldwin,rooshv,1
ameliebaldwin,rosea_tony,1
ameliebaldwin,rosevine3,1
ameliebaldwin,rossr122,1
ameliebaldwin,roycan79,3
ameliebaldwin,royfen99,1
ameliebaldwin,ru_honest1,1
ameliebaldwin,rudeger11,1
ameliebaldwin,rumpfshaker,2
ameliebaldwin,rustythimble54,1
ameliebaldwin,ryanmcnichols,1
ameliebaldwin,sahilkapur,1
ameliebaldwin,sahouraxo,1
ameliebaldwin,salpie,1
ameliebaldwin,sam38483,1
ameliebaldwin,samelmo1,1
ameliebaldwin,samijs1,4
ameliebaldwin,sammill01550904,1
ameliebaldwin,sammy27932003,1
ameliebaldwin,samsteinhp,1
ameliebaldwin,sandiv11,1
ameliebaldwin,sandyslove123,1
ameliebaldwin,saneplanet,1
ameliebaldwin,saneprogressive,2
ameliebaldwin,santiagos58,3
ameliebaldwin,sappergieb,1
ameliebaldwin,saracohennyc,1
ameliebaldwin,saraelvin,1
ameliebaldwin,sarahcuda,1
ameliebaldwin,sarahcwestwood,1
ameliebaldwin,saratrump1,1
ameliebaldwin,sarawenfinger,1
ameliebaldwin,sardnas51,1
ameliebaldwin,saul42,3
ameliebaldwin,sawsharee,1
ameliebaldwin,scalpatriot,1
ameliebaldwin,scottienhughes,1
ameliebaldwin,screenwriter,1
ameliebaldwin,sean_fintak,1
ameliebaldwin,seanhannity,16
ameliebaldwin,seanmdav,1
ameliebaldwin,seanspicer,2
ameliebaldwin,seomilwaukee,1
ameliebaldwin,serenity82108,1
ameliebaldwin,sfuller172,1
ameliebaldwin,shailenewoodley,1
ameliebaldwin,shan34976498,1
ameliebaldwin,sharonmau,1
ameliebaldwin,sheridanzxz,1
ameliebaldwin,sherigreatfalls,1
ameliebaldwin,shigrin,1
ameliebaldwin,shipman96,1
ameliebaldwin,shirenar,1
ameliebaldwin,shivashaktam,1
ameliebaldwin,showlady102,1
ameliebaldwin,sialusa,1
ameliebaldwin,sic_sandee,1
ameliebaldwin,sigche,1
ameliebaldwin,signoftria,1
ameliebaldwin,silentrunning12,1
ameliebaldwin,simply_ss598,1
ameliebaldwin,skallabard69,1
ameliebaldwin,skink007,3
ameliebaldwin,slava381977,2
ameliebaldwin,slo129,1
ameliebaldwin,slone,10
ameliebaldwin,sluggoD54,1
ameliebaldwin,slw2547,1
ameliebaldwin,slyestofthekats,2
ameliebaldwin,sm3ghead,1
ameliebaldwin,smartone409,3
ameliebaldwin,smith20217,1
ameliebaldwin,smod2016,1
ameliebaldwin,smokeyandbecky,1
ameliebaldwin,snoozinglion1,1
ameliebaldwin,socalmike_SD,2
ameliebaldwin,softwarnet,1
ameliebaldwin,soniafarace,1
ameliebaldwin,soso_koba,1
ameliebaldwin,souperfan2012,1
ameliebaldwin,southerntalker,1
ameliebaldwin,speng_c,1
ameliebaldwin,spike7667,1
ameliebaldwin,sschrump,1
ameliebaldwin,stangrev,1
ameliebaldwin,starknightz,2
ameliebaldwin,staycocky93,1
ameliebaldwin,steadyrain37,1
ameliebaldwin,steph93065,6
ameliebaldwin,stephenfhayes,2
ameliebaldwin,steve0423,3
ameliebaldwin,steveholland1,1
ameliebaldwin,steven_winstone,1
ameliebaldwin,stevethomma,1
ameliebaldwin,stevewightman1,1
ameliebaldwin,stldesktop,2
ameliebaldwin,stopsorosnow,1
ameliebaldwin,stormestone,1
ameliebaldwin,stranahan,1
ameliebaldwin,strangerandstar,1
ameliebaldwin,stuartpstevens,1
ameliebaldwin,stupidpresident,1
ameliebaldwin,stupidrockshow,1
ameliebaldwin,subliminal_cat,2
ameliebaldwin,sue51684,1
ameliebaldwin,suiko2fan2,1
ameliebaldwin,sumohan7,1
ameliebaldwin,sunbeam_53,1
ameliebaldwin,sunbeltgirl,1
ameliebaldwin,sunflowerwsnc,1
ameliebaldwin,sunshinette,1
ameliebaldwin,superlioness1,1
ameliebaldwin,surfermom77,1
ameliebaldwin,survivinglife3,1
ameliebaldwin,susanfujioka,1
ameliebaldwin,suthernboy100,1
ameliebaldwin,sw7617,2
ameliebaldwin,sweetatertot2,8
ameliebaldwin,t_beez22,1
ameliebaldwin,tamaraleighllc,3
ameliebaldwin,tato_kay,1
ameliebaldwin,taytay007007007,1
ameliebaldwin,tbgstephen,1
ameliebaldwin,tcarrels,1
ameliebaldwin,teacherfortrump,1
ameliebaldwin,teasiedoyle,1
ameliebaldwin,tedcruz,2
ameliebaldwin,teddygoff,1
ameliebaldwin,terri_cooney,1
ameliebaldwin,terrimore1,1
ameliebaldwin,terrymendozer,4
ameliebaldwin,tessfeb,1
ameliebaldwin,tfgnews,2
ameliebaldwin,theGoatCircus,1
ameliebaldwin,theTrumpSpring,1
ameliebaldwin,the_kelves,1
ameliebaldwin,thebeachwife,1
ameliebaldwin,thebryanhorn,1
ameliebaldwin,thedailybeast,1
ameliebaldwin,theglobaluniter,6
ameliebaldwin,thehill,13
ameliebaldwin,themadhatter355,1
ameliebaldwin,thematrixqueen,1
ameliebaldwin,themuffinmaster,1
ameliebaldwin,therayban,1
ameliebaldwin,therealcornett,1
ameliebaldwin,therealroseanne,3
ameliebaldwin,theseedyone,1
ameliebaldwin,thespazdawg,1
ameliebaldwin,thetokensquare,1
ameliebaldwin,thewolf933,1
ameliebaldwin,thinkprogress,1
ameliebaldwin,thomassfl,1
ameliebaldwin,thor_benson,1
ameliebaldwin,threewpeat,1
ameliebaldwin,tillmanair,1
